branch,construction_source,model,dataset,side,layer,method,rho,decode_mode
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,8,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,8,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,8,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,8,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,9,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,9,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,9,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,9,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,10,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,10,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,10,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,10,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,11,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,11,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,11,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,11,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,12,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,12,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,12,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,12,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,13,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,13,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,13,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,13,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,1.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,1.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,1.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,1.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,1.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,2.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,2.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,2.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,2.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,2.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,2.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,4.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,4.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,4.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,4.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,4.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,4.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,6.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,6.0,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,6.0,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,14,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,14,raw,6.0,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,14,raw,6.0,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,14,raw,6.0,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,15,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,15,raw,0.5,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,15,raw,0.5,greedy
fixed,cs_dialogue,whisper,ascend_eval,encoder,15,raw,0.5,greedy
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,15,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_man,encoder,15,raw,0.5,official_standard
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,15,raw,0.5,official_standard
fixed,cs_dialogue,whisper,ascend_eval,encoder,15,raw,0.5,official_standard
fixed,cs_dialogue,whisper,cs_dialogue_dev_select,encoder,15,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_man,encoder,15,raw,1.0,greedy
fixed,cs_dialogue,whisper,seame_dev_sge,encoder,15,raw,1.0,greedy
